CustomerID,Age,Income,Gender,City,PurchaseFrequency,LastPurchaseDays,SpendingScore,ProductCategory,MembershipStatus
7842,34.0,49224.0,Male,Bhopal,17,96,47.0,Beauty,Gold
9806,66.0,40915.0,Female,Pune,18,98,17.0,Electronics,Gold
9900,39.0,42158.0,Male,Indore,15,175,70.0,Electronics,Gold
8323,33.0,61205.0,Female,Mumbai,2,163,60.0,Grocery,Gold
5804,62.0,37247.0,Male,Delhi,9,248,78.0,Fashion,Basic
4773,58.0,,Female,Bhopal,3,14,63.0,Fashion,Basic
6908,41.0,60190.0,Female,Delhi,16,71,18.0,Electronics,Basic
2801,56.0,46773.0,Female,Delhi,11,86,41.0,Electronics,Basic
2678,44.0,46796.0,Female,Bhopal,11,286,10.0,Grocery,Basic
777,45.0,70677.0,Female,Pune,17,194,50.0,Fashion,Gold
6901,18.0,22459.0,Female,Pune,14,236,25.0,Electronics,Silver
2651,61.0,51319.0,Male,Delhi,7,323,47.0,Beauty,Basic
4624,37.0,64860.0,Male,Mumbai,7,222,11.0,Fashion,Silver
5616,53.0,51308.0,Female,Mumbai,18,344,66.0,Fashion,Gold
4039,,75249.0,Male,Bhopal,4,317,98.0,Grocery,Basic
4411,58.0,26495.0,Female,Bhopal,2,329,50.0,Fashion,Basic
5448,41.0,65981.0,Male,Mumbai,4,92,21.0,Fashion,Silver
9839,24.0,63143.0,Female,Pune,14,57,16.0,Grocery,Basic
9212,47.0,44002.0,Male,Bhopal,2,204,9.0,Grocery,Silver
7577,38.0,23102.0,Male,Indore,17,334,19.0,Electronics,Gold
8700,,36052.0,Male,Bhopal,13,243,30.0,Grocery,Basic
5941,25.0,26395.0,Female,Delhi,9,25,50.0,Grocery,Basic
4236,30.0,60938.0,Female,Indore,3,225,43.0,Fashion,Silver
2270,37.0,61116.0,Female,Pune,12,358,72.0,Fashion,Gold
1766,59.0,35951.0,Male,Delhi,5,212,40.0,Beauty,Gold
8005,43.0,55533.0,Female,Delhi,12,169,32.0,Fashion,Basic
4888,19.0,23393.0,Female,Mumbai,13,295,99.0,Grocery,Silver
3574,59.0,60982.0,Male,Pune,9,35,47.0,Grocery,Basic
4993,66.0,54782.0,Female,Pune,18,13,40.0,Sports,Basic
3980,57.0,,Female,Pune,17,36,89.0,Electronics,Gold
2380,18.0,50178.0,Male,Pune,17,186,90.0,Sports,Basic
5572,58.0,67796.0,Female,Mumbai,7,25,62.0,Fashion,Gold
7250,54.0,54698.0,Female,Indore,10,361,57.0,Beauty,Gold
7687,37.0,24920.0,Male,Pune,18,126,22.0,Grocery,Silver
2133,68.0,45364.0,Male,Mumbai,7,331,18.0,Electronics,Basic
9229,53.0,,Female,Indore,14,224,17.0,Electronics,Silver
9908,19.0,50385.0,Male,Pune,19,312,84.0,Grocery,Silver
6140,52.0,25641.0,Male,Mumbai,8,278,39.0,Grocery,Silver
257,50.0,39614.0,Male,Delhi,19,143,7.0,Electronics,Gold
6828,42.0,48520.0,Male,Mumbai,10,328,77.0,Fashion,Gold
1741,69.0,55480.0,Female,Indore,16,254,53.0,Electronics,Gold
5377,26.0,43464.0,Female,Bhopal,17,39,10.0,Electronics,Silver
6838,58.0,76161.0,Male,Pune,7,247,28.0,Beauty,Basic
5356,51.0,47226.0,Female,Indore,15,360,93.0,Grocery,Gold
6017,36.0,39844.0,Female,Mumbai,1,73,91.0,Fashion,Basic
1691,56.0,82145.0,Male,Bhopal,11,83,27.0,Sports,Gold
254,28.0,50753.0,Female,Pune,8,112,81.0,Grocery,Basic
3737,63.0,60405.0,Female,Indore,13,199,42.0,Sports,Silver
1917,31.0,45768.0,Female,Pune,18,258,13.0,Fashion,Silver
6243,62.0,65912.0,Male,Pune,6,173,46.0,Electronics,Silver
4572,,53448.0,Male,Pune,8,7,81.0,Fashion,Silver
7663,35.0,40238.0,Male,Delhi,18,32,41.0,Fashion,Silver
2655,37.0,43528.0,Male,Indore,1,36,30.0,Grocery,Gold
1761,66.0,37197.0,Male,Mumbai,6,239,61.0,Fashion,Gold
1150,58.0,43627.0,Male,Indore,10,6,81.0,Electronics,Silver
5439,39.0,53780.0,Female,Indore,1,224,,Beauty,Gold
3384,29.0,47068.0,Male,Mumbai,18,138,67.0,Grocery,Basic
2728,27.0,49267.0,Female,Mumbai,18,359,86.0,Grocery,Gold
2405,63.0,66128.0,Female,Indore,6,263,56.0,Grocery,Silver
2874,58.0,,Male,Indore,14,171,76.0,Fashion,Gold
1069,37.0,52048.0,Male,Bhopal,6,348,8.0,Beauty,Gold
1786,20.0,46775.0,Male,Bhopal,19,37,41.0,Fashion,Silver
7472,56.0,47039.0,Male,Delhi,14,133,84.0,Electronics,Basic
4302,38.0,550090.0,Male,Delhi,11,51,46.0,Beauty,Basic
9926,,40594.0,Male,Pune,1,339,28.0,Sports,Silver
6916,31.0,38595.0,Female,Delhi,17,171,83.0,Fashion,Gold
4643,38.0,36164.0,Male,Pune,13,102,74.0,Electronics,Basic
7299,36.0,50008.0,Female,Mumbai,4,38,9.0,Electronics,Gold
4395,64.0,43631.0,Female,Indore,8,43,61.0,Grocery,Gold
4295,30.0,68864.0,Male,Delhi,13,300,41.0,Grocery,Gold
793,52.0,30215.0,Male,Bhopal,6,307,41.0,Electronics,Basic
6256,35.0,32270.0,Male,Indore,16,350,43.0,Fashion,Gold
3832,42.0,45074.0,Male,Indore,9,355,32.0,Fashion,Basic
8074,46.0,35078.0,Female,Bhopal,18,137,77.0,Grocery,Basic
6642,55.0,36265.0,Female,Pune,7,9,94.0,Electronics,Basic
3450,50.0,67150.0,Female,Bhopal,3,303,48.0,Electronics,Silver
5234,60.0,51851.0,Male,Indore,12,146,88.0,Grocery,Silver
5590,46.0,51391.0,Female,Bhopal,5,178,4.0,Fashion,Silver
1864,53.0,,Female,Mumbai,13,174,94.0,Sports,Silver
817,44.0,48425.0,Male,Bhopal,13,264,11.0,Beauty,Silver
9762,46.0,42196.0,Male,Bhopal,5,30,45.0,Sports,Silver
9998,57.0,42857.0,Male,Mumbai,11,240,72.0,Grocery,Silver
6718,28.0,48192.0,Female,Mumbai,11,273,80.0,Sports,Gold
795,35.0,52694.0,Female,Delhi,5,202,61.0,Fashion,Gold
1778,42.0,54486.0,Male,Mumbai,6,353,70.0,Grocery,Silver
6626,39.0,44725.0,Male,Delhi,17,101,14.0,Fashion,Gold
6169,39.0,71665.0,Male,Pune,2,141,1.0,Electronics,Basic
7580,54.0,82763.0,Female,Pune,7,88,,Electronics,Silver
634,39.0,27215.0,Male,Delhi,10,283,2.0,Fashion,Silver
1480,31.0,66871.0,Female,Pune,7,20,31.0,Fashion,Basic
8584,69.0,69763.0,Female,Bhopal,14,358,87.0,Electronics,Gold
1313,42.0,9310.0,Female,Bhopal,1,316,89.0,Beauty,Silver
6426,59.0,,Female,Bhopal,9,331,48.0,Sports,Gold
8126,26.0,44752.0,Female,Delhi,13,169,37.0,Fashion,Silver
543,49.0,47336.0,Female,Indore,1,250,68.0,Sports,Gold
8336,50.0,68317.0,Male,Indore,8,154,42.0,Grocery,Basic
8045,53.0,70200.0,Male,Pune,7,247,19.0,Grocery,Basic
9247,34.0,54308.0,Male,Mumbai,8,27,53.0,Beauty,Gold
8176,,,Female,Delhi,8,186,87.0,Electronics,Gold
175,24.0,60640.0,Female,Pune,6,248,56.0,Fashion,Basic
2370,36.0,38944.0,Male,Delhi,1,342,46.0,Grocery,Basic
8208,64.0,79138.0,Female,Pune,11,308,38.0,Sports,Basic
8998,47.0,423120.0,Female,Mumbai,18,111,43.0,Fashion,Silver
6938,28.0,59934.0,Male,Mumbai,10,157,85.0,Beauty,Basic
4424,26.0,64060.0,Female,Bhopal,10,303,76.0,Beauty,Gold
7270,50.0,46057.0,Male,Indore,9,124,90.0,Electronics,Silver
1569,26.0,45907.0,Female,Bhopal,4,58,44.0,Sports,Gold
3746,36.0,64413.0,Male,Indore,2,266,45.0,Beauty,Silver
9495,59.0,,Female,Pune,3,109,83.0,Beauty,Silver
6851,53.0,64045.0,Female,Bhopal,4,179,16.0,Grocery,Silver
3776,50.0,74718.0,Female,Indore,8,137,91.0,Grocery,Basic
4429,28.0,78852.0,Male,Bhopal,11,304,17.0,Electronics,Gold
3170,65.0,32338.0,Female,Indore,11,112,84.0,Beauty,Basic
6609,32.0,,Female,Mumbai,16,5,12.0,Sports,Silver
9925,31.0,51119.0,Male,Delhi,12,132,48.0,Grocery,Basic
2802,57.0,73134.0,Male,Pune,17,135,13.0,Electronics,Basic
6737,68.0,53262.0,Male,Indore,7,67,25.0,Beauty,Silver
3105,37.0,53309.0,Female,Pune,16,111,45.0,Beauty,Silver
864,29.0,55501.0,Female,Delhi,4,276,6.0,Grocery,Basic
3816,47.0,28998.0,Male,Delhi,12,156,48.0,Sports,Silver
8076,34.0,61831.0,Female,Pune,14,16,78.0,Sports,Gold
4278,65.0,,Male,Pune,1,141,50.0,Sports,Basic
3014,40.0,41762.0,Female,Mumbai,2,150,38.0,Sports,Basic
1501,38.0,42272.0,Male,Pune,5,253,55.0,Fashion,Silver
5263,34.0,53393.0,Female,Delhi,8,43,71.0,Beauty,Gold
9642,56.0,67805.0,Female,Pune,15,65,36.0,Grocery,Gold
4962,32.0,31229.0,Male,Pune,13,58,64.0,Electronics,Basic
4564,27.0,23908.0,Male,Pune,2,74,70.0,Grocery,Gold
4904,46.0,53059.0,Female,Mumbai,19,242,38.0,Beauty,Silver
76,43.0,65901.0,Male,Mumbai,14,134,18.0,Beauty,Gold
4651,64.0,27115.0,Female,Indore,1,194,59.0,Beauty,Silver
3164,62.0,61836.0,Female,Mumbai,14,32,70.0,Beauty,Silver
3464,23.0,,Male,Mumbai,16,125,84.0,Sports,Gold
6978,,50424.0,Female,Mumbai,13,260,77.0,Grocery,Silver
9361,21.0,23810.0,Male,Mumbai,4,176,46.0,Sports,Silver
9186,40.0,35840.0,Female,Delhi,9,176,90.0,Fashion,Gold
6044,42.0,33699.0,Female,Indore,19,42,71.0,Fashion,Gold
684,,60351.0,Male,Bhopal,8,228,98.0,Fashion,Gold
5608,47.0,38393.0,Female,Mumbai,16,161,30.0,Fashion,Gold
5015,67.0,43348.0,Female,Delhi,3,209,14.0,Fashion,Gold
6098,22.0,55730.0,Male,Pune,4,33,42.0,Electronics,Basic
3339,68.0,25216.0,Female,Indore,12,312,51.0,Beauty,Silver
9860,,68881.0,Male,Pune,4,250,83.0,Fashion,Silver
5780,30.0,53678.0,Male,Bhopal,14,248,98.0,Beauty,Gold
761,28.0,7504.0,Female,Pune,7,104,82.0,Grocery,Silver
4897,32.0,62554.0,Male,Mumbai,9,316,52.0,Beauty,Gold
4642,68.0,82577.0,Male,Delhi,2,22,21.0,Fashion,Gold
8429,21.0,41174.0,Female,Delhi,5,30,8.0,Beauty,Silver
1413,50.0,32136.0,Female,Mumbai,9,99,17.0,Fashion,Basic
9357,43.0,64910.0,Male,Mumbai,12,330,84.0,Electronics,Silver
42,54.0,71212.0,Female,Indore,13,273,67.0,Grocery,Silver
8960,46.0,51524.0,Female,Bhopal,6,289,55.0,Sports,Basic
6607,19.0,40594.0,Female,Indore,12,228,,Fashion,Gold
5224,45.0,41806.0,Female,Mumbai,19,67,85.0,Fashion,Basic
8939,43.0,54315.0,Male,Indore,12,331,3.0,Beauty,Silver
8058,37.0,69839.0,Female,Pune,12,38,29.0,Electronics,Silver
4579,39.0,55718.0,Male,Delhi,17,108,41.0,Electronics,Gold
4854,,47846.0,Female,Delhi,19,310,26.0,Fashion,Silver
3592,26.0,41082.0,Male,Indore,15,240,68.0,Electronics,Basic
2256,66.0,40832.0,Male,Delhi,3,21,60.0,Fashion,Basic
8328,48.0,68853.0,Female,Bhopal,3,211,31.0,Beauty,Silver
7728,52.0,,Male,Pune,3,163,4.0,Electronics,Silver
8097,34.0,57871.0,Female,Pune,3,316,28.0,Electronics,Gold
5562,28.0,41253.0,Male,Bhopal,8,171,4.0,Fashion,Basic
6940,61.0,28783.0,Male,Mumbai,18,247,29.0,Sports,Gold
5471,57.0,47993.0,Female,Pune,2,213,60.0,Electronics,Basic
9296,35.0,21844.0,Female,Indore,7,62,6.0,Beauty,Gold
1714,67.0,69922.0,Female,Bhopal,3,241,,Grocery,Silver
9660,22.0,70415.0,Female,Pune,2,306,36.0,Fashion,Silver
6333,65.0,57598.0,Male,Pune,1,186,70.0,Sports,Gold
5492,20.0,41519.0,Male,Bhopal,1,168,61.0,Electronics,Basic
6406,29.0,29513.0,Female,Delhi,17,357,27.0,Grocery,Gold
4715,39.0,35407.0,Male,Pune,4,116,30.0,Sports,Basic
843,31.0,43280.0,Female,Bhopal,12,86,2.0,Electronics,Gold
7537,53.0,69261.0,Female,Pune,19,162,29.0,Fashion,Silver
2828,55.0,,Female,Mumbai,4,303,69.0,Sports,Gold
4182,63.0,38178.0,Female,Mumbai,6,120,79.0,Grocery,Gold
6257,67.0,41930.0,Female,Mumbai,6,9,7.0,Fashion,Basic
5011,65.0,,Male,Pune,6,353,46.0,Fashion,Gold
530,53.0,42146.0,Male,Bhopal,11,6,75.0,Beauty,Gold
3958,38.0,58881.0,Female,Delhi,19,124,84.0,Electronics,Silver
4613,69.0,36107.0,Male,Pune,9,125,17.0,Fashion,Basic
3498,39.0,53460.0,Female,Indore,7,189,52.0,Grocery,Basic
4054,49.0,49268.0,Male,Bhopal,9,81,41.0,Fashion,Silver
8790,36.0,,Male,Bhopal,3,224,75.0,Fashion,Gold
8039,36.0,32966.0,Male,Indore,14,187,13.0,Sports,Silver
4230,61.0,58100.0,Female,Delhi,3,54,15.0,Grocery,Silver
4615,37.0,68642.0,Male,Bhopal,13,126,46.0,Grocery,Basic
8771,65.0,70144.0,Female,Pune,4,128,63.0,Beauty,Gold
2602,55.0,,Female,Delhi,2,166,18.0,Fashion,Gold
3796,19.0,56685.0,Male,Delhi,14,86,37.0,Beauty,Silver
4716,64.0,49436.0,Male,Pune,2,156,9.0,Beauty,Silver
7443,24.0,64245.0,Male,Mumbai,5,302,60.0,Electronics,Gold
9416,39.0,36839.0,Female,Mumbai,2,80,24.0,Grocery,Basic
7775,39.0,70170.0,Male,Bhopal,17,310,87.0,Electronics,Basic
6102,18.0,58057.0,Male,Mumbai,15,334,82.0,Fashion,Silver
2141,49.0,41648.0,Female,Mumbai,13,156,77.0,Fashion,Gold
8942,64.0,61350.0,Male,Delhi,14,323,31.0,Grocery,Silver
6977,60.0,44119.0,Male,Bhopal,4,364,79.0,Beauty,Basic
2294,64.0,55395.0,Male,Bhopal,16,136,11.0,Electronics,Silver
5056,,62874.0,Female,Indore,15,199,39.0,Grocery,Gold
4999,53.0,50689.0,Female,Indore,16,166,47.0,Beauty,Basic
9803,57.0,38791.0,Male,Mumbai,7,32,3.0,Beauty,Silver
9360,63.0,47290.0,Male,Delhi,8,230,33.0,Electronics,Gold
2630,33.0,86072.0,Female,Pune,1,183,80.0,Sports,Silver
2974,,37173.0,Male,Indore,9,303,86.0,Grocery,Basic
8552,38.0,56091.0,Male,Mumbai,15,19,43.0,Fashion,Gold
7509,52.0,68428.0,Female,Delhi,2,115,63.0,Grocery,Silver
1918,64.0,68460.0,Male,Bhopal,10,303,55.0,Fashion,Silver
3810,44.0,53026.0,Male,Indore,7,292,96.0,Electronics,Basic
404,41.0,,Male,Indore,11,209,11.0,Grocery,Silver
2996,38.0,54906.0,Female,Pune,5,74,82.0,Grocery,Gold
724,25.0,53308.0,Male,Bhopal,15,70,76.0,Grocery,Basic
7701,47.0,48550.0,Female,Mumbai,2,90,66.0,Grocery,Basic
4739,56.0,55436.0,Female,Indore,17,130,93.0,Beauty,Basic
3867,24.0,20681.0,Male,Delhi,15,144,61.0,Fashion,Silver
9022,43.0,38003.0,Female,Delhi,11,127,13.0,Fashion,Gold
8398,62.0,50324.0,Male,Mumbai,17,333,78.0,Fashion,Silver
7883,34.0,52751.0,Female,Indore,5,180,22.0,Fashion,Silver
5592,31.0,35702.0,Female,Delhi,3,134,21.0,Fashion,Silver
3250,61.0,58775.0,Male,Mumbai,13,20,29.0,Grocery,Silver
3037,40.0,39663.0,Female,Pune,18,317,76.0,Grocery,Silver
914,19.0,48407.0,Female,Delhi,10,211,52.0,Electronics,Silver
3301,50.0,49972.0,Male,Mumbai,1,334,48.0,Sports,Silver
5794,42.0,42345.0,Female,Indore,7,48,60.0,Beauty,Gold
2729,42.0,53531.0,Female,Indore,18,361,17.0,Grocery,Basic
9184,59.0,58699.0,Female,Bhopal,1,299,51.0,Fashion,Gold
9837,43.0,46253.0,Female,Indore,9,327,32.0,Electronics,Silver
5154,63.0,42571.0,Male,Mumbai,19,100,24.0,Electronics,Silver
2394,50.0,39441.0,Male,Mumbai,18,351,80.0,Sports,Basic
9153,41.0,42172.0,Female,Indore,17,69,79.0,Grocery,Basic
6868,68.0,25165.0,Female,Indore,17,120,51.0,Beauty,Basic
9326,65.0,48095.0,Female,Bhopal,4,240,27.0,Electronics,Silver
5969,66.0,37033.0,Male,Pune,14,214,,Electronics,Gold
8084,59.0,40628.0,Female,Bhopal,18,350,54.0,Sports,Gold
9879,,39582.0,Male,Mumbai,6,39,98.0,Electronics,Basic
3849,20.0,43231.0,Male,Mumbai,1,19,29.0,Sports,Gold
5425,55.0,50220.0,Female,Mumbai,7,337,78.0,Sports,Silver
7679,31.0,48686.0,Male,Indore,3,21,25.0,Electronics,Silver
4133,33.0,46791.0,Female,Pune,18,213,22.0,Beauty,Gold
842,38.0,40942.0,Male,Pune,10,284,,Grocery,Basic
5146,59.0,46172.0,Male,Delhi,11,178,71.0,Electronics,Gold
1331,23.0,42851.0,Male,Indore,16,360,55.0,Grocery,Silver
8385,53.0,46394.0,Female,Bhopal,9,263,32.0,Grocery,Gold
2847,34.0,55589.0,Male,Pune,16,295,10.0,Sports,Silver
491,18.0,33556.0,Male,Pune,12,242,24.0,Beauty,Silver
2342,48.0,96765.0,Male,Pune,3,302,30.0,Sports,Silver
3951,20.0,42699.0,Female,Bhopal,10,63,45.0,Grocery,Silver
3420,54.0,42800.0,Female,Mumbai,15,69,65.0,Grocery,Gold
4793,37.0,59383.0,Male,Indore,17,136,45.0,Grocery,Silver
6561,42.0,41840.0,Male,Bhopal,3,49,32.0,Beauty,Gold
5600,29.0,46312.0,Female,Delhi,7,246,32.0,Fashion,Gold
9459,25.0,71963.0,Female,Pune,13,59,82.0,Grocery,Basic
8419,59.0,52356.0,Female,Delhi,7,347,83.0,Grocery,Basic
2585,,45154.0,Female,Mumbai,18,101,33.0,Sports,Basic
3213,21.0,50628.0,Female,Delhi,11,316,8.0,Grocery,Silver
4360,53.0,49018.0,Male,Indore,14,43,74.0,Grocery,Gold
8438,48.0,37152.0,Female,Delhi,19,40,18.0,Sports,Basic
2534,22.0,23551.0,Male,Indore,11,34,20.0,Grocery,Gold
2072,43.0,39973.0,Female,Delhi,8,51,50.0,Sports,Gold
6091,28.0,77461.0,Male,Pune,2,268,45.0,Beauty,Silver
323,42.0,85725.0,Female,Indore,13,343,97.0,Fashion,Basic
8201,48.0,42376.0,Female,Pune,17,87,80.0,Grocery,Silver
2531,27.0,46595.0,Female,Mumbai,15,353,46.0,Sports,Basic
181,62.0,44971.0,Male,Bhopal,3,183,35.0,Grocery,Silver
5293,68.0,40082.0,Female,Indore,11,265,42.0,Sports,Silver
8241,36.0,36166.0,Female,Pune,2,314,38.0,Fashion,Basic
1451,28.0,43351.0,Female,Mumbai,9,72,45.0,Electronics,Gold
9211,65.0,27631.0,Female,Delhi,17,73,70.0,Electronics,Gold
1109,23.0,58066.0,Female,Mumbai,3,123,51.0,Sports,Gold
7867,,52190.0,Female,Delhi,4,298,45.0,Electronics,Silver
7222,62.0,66684.0,Male,Mumbai,18,88,36.0,Grocery,Silver
7527,35.0,37454.0,Male,Indore,10,322,24.0,Grocery,Silver
5474,27.0,885910.0,Male,Delhi,8,236,7.0,Beauty,Silver
3806,45.0,70702.0,Female,Bhopal,18,52,,Beauty,Gold
290,33.0,30896.0,Male,Indore,16,166,24.0,Grocery,Gold
8875,42.0,75243.0,Male,Mumbai,11,311,6.0,Grocery,Gold
2323,27.0,23844.0,Male,Indore,19,238,67.0,Electronics,Basic
880,68.0,57749.0,Female,Pune,8,141,23.0,Fashion,Gold
3548,44.0,,Female,Mumbai,13,70,71.0,Fashion,Silver
4396,68.0,55964.0,Male,Delhi,14,71,57.0,Grocery,Silver
9608,38.0,20723.0,Male,Pune,15,334,49.0,Sports,Gold
5511,55.0,66344.0,Female,Bhopal,12,154,40.0,Beauty,Gold
3529,38.0,47802.0,Female,Bhopal,19,72,99.0,Grocery,Gold
849,30.0,47826.0,Female,Mumbai,1,272,4.0,Electronics,Silver
1735,41.0,66343.0,Male,Indore,2,189,22.0,Beauty,Basic
4697,40.0,33769.0,Male,Mumbai,12,278,84.0,Electronics,Basic
5698,56.0,45970.0,Female,Mumbai,17,51,81.0,Electronics,Silver
7205,68.0,61855.0,Male,Mumbai,9,328,48.0,Electronics,Silver
907,27.0,23791.0,Male,Pune,10,146,90.0,Electronics,Basic
7373,,24739.0,Female,Mumbai,14,130,39.0,Grocery,Gold
5233,,45781.0,Male,Mumbai,15,96,43.0,Electronics,Silver
3687,34.0,56687.0,Male,Indore,2,192,8.0,Fashion,Basic
7797,32.0,65580.0,Female,Bhopal,2,207,63.0,Fashion,Gold
4658,21.0,45476.0,Female,Mumbai,7,24,98.0,Fashion,Gold
8539,31.0,36323.0,Male,Indore,8,157,73.0,Fashion,Gold
455,59.0,42311.0,Female,Bhopal,14,73,25.0,Sports,Basic
1590,29.0,45279.0,Male,Mumbai,11,72,60.0,Grocery,Gold
251,51.0,55889.0,Female,Bhopal,12,358,6.0,Beauty,Basic
7716,34.0,61304.0,Male,Pune,10,151,4.0,Fashion,Silver
4362,55.0,33399.0,Male,Pune,14,352,92.0,Beauty,Basic
5488,48.0,76472.0,Male,Pune,1,362,4.0,Sports,Gold
8511,27.0,,Female,Pune,14,44,24.0,Beauty,Silver
1960,20.0,,Male,Bhopal,10,77,41.0,Grocery,Silver
591,51.0,44399.0,Female,Pune,15,29,62.0,Fashion,Basic
7074,66.0,42635.0,Female,Indore,18,362,90.0,Beauty,Gold
1505,55.0,49634.0,Male,Mumbai,17,203,26.0,Electronics,Gold
764,49.0,23855.0,Female,Mumbai,4,237,91.0,Sports,Silver
9847,34.0,55392.0,Female,Mumbai,19,218,56.0,Grocery,Silver
4559,46.0,23626.0,Male,Bhopal,15,362,9.0,Beauty,Silver
3457,52.0,52231.0,Female,Delhi,15,191,23.0,Sports,Gold
9955,50.0,53978.0,Male,Mumbai,16,352,69.0,Fashion,Silver
5736,,46061.0,Male,Mumbai,8,311,60.0,Sports,Silver
737,62.0,55855.0,Male,Indore,4,175,44.0,Electronics,Silver
5147,40.0,24430.0,Female,Bhopal,15,192,32.0,Sports,Gold
7534,44.0,47691.0,Female,Bhopal,8,342,49.0,Fashion,Silver
3685,42.0,68456.0,Male,Mumbai,19,56,82.0,Sports,Gold
9475,60.0,50646.0,Female,Mumbai,6,186,,Beauty,Gold
2012,34.0,56747.0,Male,Mumbai,10,129,10.0,Grocery,Gold
3525,42.0,80781.0,Female,Delhi,6,326,80.0,Electronics,Silver
4201,29.0,47875.0,Male,Pune,5,60,88.0,Beauty,Basic
2997,52.0,41269.0,Female,Mumbai,10,139,88.0,Fashion,Silver
5538,37.0,50140.0,Male,Mumbai,15,112,97.0,Electronics,Silver
6811,,72258.0,Female,Bhopal,5,8,90.0,Grocery,Gold
3571,63.0,36714.0,Male,Delhi,6,158,53.0,Beauty,Basic
6717,41.0,41146.0,Male,Indore,8,209,75.0,Electronics,Gold
4379,23.0,21116.0,Male,Indore,17,232,36.0,Beauty,Basic
8623,55.0,60767.0,Male,Delhi,4,321,59.0,Sports,Silver
7394,19.0,65406.0,Female,Mumbai,19,285,5.0,Beauty,Silver
2794,68.0,38862.0,Female,Bhopal,16,51,94.0,Electronics,Gold
5267,43.0,24012.0,Female,Bhopal,3,165,82.0,Grocery,Basic
1806,22.0,36119.0,Female,Bhopal,10,351,60.0,Grocery,Gold
3488,52.0,53540.0,Male,Mumbai,19,111,89.0,Beauty,Gold
4373,59.0,53286.0,Male,Indore,9,77,91.0,Fashion,Basic
9460,22.0,67771.0,Male,Indore,17,182,89.0,Beauty,Silver
6564,59.0,58895.0,Male,Delhi,1,253,36.0,Beauty,Gold
4629,58.0,14133.0,Female,Indore,15,312,98.0,Beauty,Gold
1262,30.0,60249.0,Male,Indore,12,88,34.0,Sports,Basic
909,37.0,25616.0,Female,Delhi,2,224,6.0,Electronics,Gold
8155,18.0,77941.0,Male,Bhopal,6,277,16.0,Beauty,Gold
3825,62.0,53071.0,Female,Indore,10,149,24.0,Beauty,Silver
3018,39.0,42714.0,Male,Pune,2,247,40.0,Fashion,Gold
2373,35.0,60787.0,Male,Pune,17,181,66.0,Sports,Gold
4801,62.0,64815.0,Male,Delhi,8,177,65.0,Grocery,Silver
7208,60.0,19699.0,Male,Bhopal,17,282,42.0,Sports,Basic
118,22.0,37279.0,Male,Pune,14,112,6.0,Beauty,Basic
4768,18.0,53224.0,Female,Indore,14,230,73.0,Grocery,Basic
2598,44.0,44701.0,Female,Delhi,10,262,84.0,Grocery,Gold
5002,27.0,56715.0,Male,Bhopal,7,28,89.0,Beauty,Gold
6046,47.0,42456.0,Male,Bhopal,6,85,14.0,Grocery,Silver
4074,38.0,65761.0,Female,Bhopal,8,162,52.0,Electronics,Silver
9444,46.0,46955.0,Male,Indore,7,60,71.0,Fashion,Basic
5044,49.0,42186.0,Female,Bhopal,3,350,45.0,Fashion,Silver
7413,58.0,64670.0,Male,Delhi,2,240,96.0,Electronics,Silver
9214,42.0,40578.0,Male,Pune,15,60,5.0,Grocery,Silver
2927,68.0,74588.0,Female,Pune,7,252,18.0,Fashion,Gold
4471,69.0,34892.0,Male,Indore,8,167,55.0,Beauty,Basic
6998,66.0,40646.0,Female,Mumbai,12,259,62.0,Sports,Basic
2988,47.0,60876.0,Female,Bhopal,15,6,75.0,Grocery,Gold
5259,46.0,47319.0,Female,Delhi,7,186,40.0,Sports,Basic
6856,45.0,79294.0,Male,Mumbai,12,313,37.0,Beauty,Silver
9366,61.0,46055.0,Female,Indore,18,147,62.0,Grocery,Gold
4093,24.0,62262.0,Female,Bhopal,5,163,5.0,Grocery,Basic
7409,36.0,,Male,Indore,19,96,17.0,Sports,Gold
1145,57.0,66072.0,Male,Bhopal,13,276,10.0,Grocery,Gold
3067,52.0,64637.0,Female,Mumbai,8,302,78.0,Electronics,Silver
9426,37.0,45799.0,Male,Mumbai,16,41,5.0,Beauty,Gold
8431,40.0,59690.0,Female,Pune,2,130,99.0,Grocery,Silver
185,61.0,50470.0,Female,Bhopal,16,250,95.0,Sports,Basic
4384,50.0,60102.0,Female,Pune,14,331,14.0,Beauty,Silver
2108,33.0,,Female,Indore,12,360,62.0,Beauty,Silver
8281,49.0,52780.0,Male,Pune,16,250,92.0,Beauty,Gold
1803,32.0,50241.0,Female,Indore,12,173,45.0,Fashion,Gold
5251,18.0,37167.0,Female,Mumbai,12,108,60.0,Beauty,Gold
8293,32.0,59815.0,Female,Bhopal,15,13,22.0,Electronics,Silver
6535,59.0,49481.0,Female,Mumbai,18,5,43.0,Sports,Gold
2077,56.0,90003.0,Female,Pune,9,300,82.0,Sports,Basic
6413,24.0,23428.0,Female,Pune,15,203,95.0,Electronics,Basic
9587,19.0,22466.0,Female,Bhopal,7,338,8.0,Fashion,Basic
1579,56.0,44288.0,Male,Delhi,19,4,84.0,Electronics,Gold
7535,32.0,41908.0,Male,Indore,7,33,20.0,Sports,Basic
9514,39.0,41177.0,Male,Delhi,4,211,13.0,Fashion,Basic
8587,51.0,59596.0,Male,Mumbai,11,216,90.0,Fashion,Silver
